County Name,Date,Cases,DailyNew
Bosque,2020-08-30,216.0,x
Bowie,2020-08-30,970.0,x
Brazoria,2020-08-30,9309.0,x
Brazos,2020-08-30,4663.0,x
Brewster,2020-08-30,191.0,x
Briscoe,2020-08-30,12.0,x
Brooks,2020-08-30,215.0,x
Brown,2020-08-30,470.0,x
Burleson,2020-08-30,287.0,x
Burnet,2020-08-30,665.0,x
Caldwell,2020-08-30,1225.0,x
Calhoun,2020-08-30,603.0,x
Callahan,2020-08-30,88.0,x
Cameron,2020-08-30,20853.0,x
Camp,2020-08-30,296.0,x
Carson,2020-08-30,17.0,x
Cass,2020-08-30,257.0,x
Castro,2020-08-30,227.0,x
Chambers,2020-08-30,1123.0,x
Cherokee,2020-08-30,1408.0,x
Childress,2020-08-30,57.0,x
Clay,2020-08-30,63.0,x
Cochran,2020-08-30,37.0,x
Coke,2020-08-30,49.0,x
Coleman,2020-08-30,52.0,x
Collin,2020-08-30,10946.0,x
Collingsworth,2020-08-30,16.0,x
Colorado,2020-08-30,444.0,x
Comal,2020-08-30,2353.0,x
Comanche,2020-08-30,214.0,x
Concho,2020-08-30,53.0,x
Cooke,2020-08-30,318.0,x
Coryell,2020-08-30,868.0,x
Cottle,2020-08-30,18.0,x
Crane,2020-08-30,70.0,x
Crockett,2020-08-30,162.0,x
Crosby,2020-08-30,81.0,x
Culberson,2020-08-30,23.0,x
Dallam,2020-08-30,208.0,x
Dallas,2020-08-30,70810.0,x
Dawson,2020-08-30,207.0,x
Deaf Smith,2020-08-30,801.0,x
Delta,2020-08-30,17.0,x
Denton,2020-08-30,9994.0,x
DeWitt,2020-08-30,844.0,x
Dickens,2020-08-30,27.0,x
Dimmit,2020-08-30,180.0,x
Donley,2020-08-30,55.0,x
Duval,2020-08-30,257.0,x
Eastland,2020-08-30,130.0,x
Ector,2020-08-30,2810.0,x
Edwards,2020-08-30,34.0,x
Ellis,2020-08-30,3758.0,x
El Paso,2020-08-30,20350.0,x
Erath,2020-08-30,667.0,x
Falls,2020-08-30,166.0,x
Fannin,2020-08-30,585.0,x
Fayette,2020-08-30,368.0,x
Fisher,2020-08-30,58.0,x
Floyd,2020-08-30,100.0,x
Foard,2020-08-30,3.0,x
Fort Bend,2020-08-30,14933.0,x
Franklin,2020-08-30,111.0,x
Freestone,2020-08-30,384.0,x
Frio,2020-08-30,633.0,x
Gaines,2020-08-30,247.0,x
Galveston,2020-08-30,10543.0,x
Garza,2020-08-30,102.0,x
Gillespie,2020-08-30,198.0,x
Glasscock,2020-08-30,6.0,x
Goliad,2020-08-30,121.0,x
Gonzales,2020-08-30,813.0,x
Gray,2020-08-30,242.0,x
Grayson,2020-08-30,1474.0,x
Gregg,2020-08-30,1880.0,x
Grimes,2020-08-30,970.0,x
Guadalupe,2020-08-30,1899.0,x
Hale,2020-08-30,1606.0,x
Hall,2020-08-30,16.0,x
Hamilton,2020-08-30,101.0,x
Hansford,2020-08-30,102.0,x
Hardeman,2020-08-30,22.0,x
Hardin,2020-08-30,1254.0,x
Harris,2020-08-30,104649.0,x
Harrison,2020-08-30,796.0,x
Hartley,2020-08-30,101.0,x
Haskell,2020-08-30,54.0,x
Hays,2020-08-30,5361.0,x
Hemphill,2020-08-30,55.0,x
Henderson,2020-08-30,815.0,x
Hidalgo,2020-08-30,27252.0,x
Hill,2020-08-30,369.0,x
Hockley,2020-08-30,262.0,x
Hood,2020-08-30,767.0,x
Hopkins,2020-08-30,244.0,x
Houston,2020-08-30,538.0,x
Howard,2020-08-30,280.0,x
Hudspeth,2020-08-30,38.0,x
Hunt,2020-08-30,1415.0,x
Hutchinson,2020-08-30,147.0,x
Irion,2020-08-30,10.0,x
Jack,2020-08-30,121.0,x
Jackson,2020-08-30,501.0,x
Jasper,2020-08-30,393.0,x
Jeff Davis,2020-08-30,8.0,x
Jefferson,2020-08-30,6615.0,x
Jim Hogg,2020-08-30,77.0,x
Jim Wells,2020-08-30,1034.0,x
Johnson,2020-08-30,2500.0,x
Jones,2020-08-30,598.0,x
Karnes,2020-08-30,740.0,x
Kaufman,2020-08-30,2757.0,x
Kendall,2020-08-30,197.0,x
Kenedy,2020-08-30,7.0,x
Kent,2020-08-30,7.0,x
Kerr,2020-08-30,435.0,x
Kimble,2020-08-30,16.0,x
King,2020-08-30,0.0,x
Kinney,2020-08-30,22.0,x
Kleberg,2020-08-30,632.0,x
Knox,2020-08-30,67.0,x
Lamar,2020-08-30,791.0,x
Lamb,2020-08-30,278.0,x
Lampasas,2020-08-30,154.0,x
La Salle,2020-08-30,365.0,x
Lavaca,2020-08-30,682.0,x
Lee,2020-08-30,197.0,x
Leon,2020-08-30,188.0,x
Liberty,2020-08-30,1826.0,x
Limestone,2020-08-30,457.0,x
Lipscomb,2020-08-30,25.0,x
Live Oak,2020-08-30,330.0,x
Llano,2020-08-30,101.0,x
Loving,2020-08-30,0.0,x
Lubbock,2020-08-30,7344.0,x
Lynn,2020-08-30,79.0,x
McCulloch,2020-08-30,109.0,x
McLennan,2020-08-30,6228.0,x
McMullen,2020-08-30,15.0,x
Madison,2020-08-30,830.0,x
Marion,2020-08-30,140.0,x
Martin,2020-08-30,71.0,x
Mason,2020-08-30,73.0,x
Matagorda,2020-08-30,913.0,x
Maverick,2020-08-30,3258.0,x
Medina,2020-08-30,1111.0,x
Menard,2020-08-30,20.0,x
Midland,2020-08-30,3239.0,x
Milam,2020-08-30,425.0,x
Mills,2020-08-30,34.0,x
Mitchell,2020-08-30,73.0,x
Montague,2020-08-30,122.0,x
Montgomery,2020-08-30,8580.0,x
Moore,2020-08-30,1118.0,x
Morris,2020-08-30,156.0,x
Motley,2020-08-30,6.0,x
Nacogdoches,2020-08-30,1338.0,x
Navarro,2020-08-30,1074.0,x
Newton,2020-08-30,162.0,x
Nolan,2020-08-30,150.0,x
Nueces,2020-08-30,14956.0,x
Ochiltree,2020-08-30,109.0,x
Oldham,2020-08-30,15.0,x
Orange,2020-08-30,1782.0,x
Palo Pinto,2020-08-30,423.0,x
Panola,2020-08-30,313.0,x
Parker,2020-08-30,1645.0,x
Parmer,2020-08-30,385.0,x
Pecos,2020-08-30,296.0,x
Polk,2020-08-30,778.0,x
Potter,2020-08-30,4034.0,x
Presidio,2020-08-30,50.0,x
Rains,2020-08-30,59.0,x
Randall,2020-08-30,2168.0,x
Reagan,2020-08-30,83.0,x
Real,2020-08-30,104.0,x
Red River,2020-08-30,145.0,x
Reeves,2020-08-30,169.0,x
Refugio,2020-08-30,266.0,x
Roberts,2020-08-30,8.0,x
Robertson,2020-08-30,248.0,x
Rockwall,2020-08-30,1316.0,x
Runnels,2020-08-30,191.0,x
Rusk,2020-08-30,720.0,x
Sabine,2020-08-30,72.0,x
San Augustine,2020-08-30,188.0,x
San Jacinto,2020-08-30,202.0,x
San Patricio,2020-08-30,1257.0,x
San Saba,2020-08-30,38.0,x
Schleicher,2020-08-30,38.0,x
Scurry,2020-08-30,546.0,x
Shackelford,2020-08-30,23.0,x
Shelby,2020-08-30,436.0,x
Sherman,2020-08-30,53.0,x
Smith,2020-08-30,3207.0,x
Somervell,2020-08-30,118.0,x
Starr,2020-08-30,2782.0,x
Stephens,2020-08-30,110.0,x
Sterling,2020-08-30,2.0,x
Stonewall,2020-08-30,10.0,x
Sutton,2020-08-30,76.0,x
Swisher,2020-08-30,93.0,x
Tarrant,2020-08-30,39048.0,x
Taylor,2020-08-30,1317.0,x
Terrell,2020-08-30,3.0,x
Terry,2020-08-30,199.0,x
Throckmorton,2020-08-30,4.0,x
Titus,2020-08-30,1355.0,x
Tom Green,2020-08-30,2031.0,x
Travis,2020-08-30,26316.0,x
Trinity,2020-08-30,178.0,x
Tyler,2020-08-30,175.0,x
Upshur,2020-08-30,327.0,x
Upton,2020-08-30,19.0,x
Uvalde,2020-08-30,689.0,x
Val Verde,2020-08-30,1912.0,x
Van Zandt,2020-08-30,516.0,x
Victoria,2020-08-30,3768.0,x
Walker,2020-08-30,3647.0,x
Waller,2020-08-30,668.0,x
Ward,2020-08-30,106.0,x
Washington,2020-08-30,564.0,x
Webb,2020-08-30,10733.0,x
Wharton,2020-08-30,1198.0,x
Wheeler,2020-08-30,42.0,x
Wichita,2020-08-30,1295.0,x
Wilbarger,2020-08-30,103.0,x
Willacy,2020-08-30,864.0,x
Williamson,2020-08-30,7893.0,x
Wilson,2020-08-30,539.0,x
Winkler,2020-08-30,93.0,x
Wise,2020-08-30,646.0,x
Wood,2020-08-30,398.0,x
Yoakum,2020-08-30,145.0,x
Young,2020-08-30,244.0,x
Zapata,2020-08-30,272.0,x
Zavala,2020-08-30,261.0,x
Total,2020-08-30,610354.0,x
Counties Reporting Cases,2020-08-30,251.0,x
Anderson,2020-08-31,2502.0,x
Andrews,2020-08-31,367.0,x
Angelina,2020-08-31,2005.0,x
Aransas,2020-08-31,212.0,x
Archer,2020-08-31,49.0,x
Armstrong,2020-08-31,11.0,x
Atascosa,2020-08-31,568.0,x
Austin,2020-08-31,417.0,x
Bailey,2020-08-31,202.0,x
Bandera,2020-08-31,109.0,x
Bastrop,2020-08-31,1582.0,x
Baylor,2020-08-31,16.0,x
Bee,2020-08-31,1605.0,x
Bell,2020-08-31,4768.0,x
Bexar,2020-08-31,37919.0,x
Blanco,2020-08-31,125.0,x
Borden,2020-08-31,0.0,x
Bosque,2020-08-31,216.0,x
Bowie,2020-08-31,969.0,x
Brazoria,2020-08-31,9389.0,x
Brazos,2020-08-31,4703.0,x
Brewster,2020-08-31,191.0,x
Briscoe,2020-08-31,12.0,x
Brooks,2020-08-31,215.0,x
Brown,2020-08-31,470.0,x
Burleson,2020-08-31,288.0,x
Burnet,2020-08-31,666.0,x
Caldwell,2020-08-31,1229.0,x
Calhoun,2020-08-31,603.0,x
Callahan,2020-08-31,88.0,x
Cameron,2020-08-31,20853.0,x
Camp,2020-08-31,296.0,x
Carson,2020-08-31,17.0,x
Cass,2020-08-31,257.0,x
Castro,2020-08-31,227.0,x
Chambers,2020-08-31,1123.0,x
Cherokee,2020-08-31,1408.0,x
Childress,2020-08-31,57.0,x
Clay,2020-08-31,63.0,x
Cochran,2020-08-31,37.0,x
Coke,2020-08-31,49.0,x
Coleman,2020-08-31,52.0,x
Collin,2020-08-31,10989.0,x
Collingsworth,2020-08-31,16.0,x
Colorado,2020-08-31,444.0,x
Comal,2020-08-31,2353.0,x
Comanche,2020-08-31,214.0,x
Concho,2020-08-31,55.0,x
Cooke,2020-08-31,318.0,x
Coryell,2020-08-31,1151.0,x
Cottle,2020-08-31,18.0,x
Crane,2020-08-31,70.0,x
Crockett,2020-08-31,162.0,x
Crosby,2020-08-31,81.0,x
Culberson,2020-08-31,23.0,x
Dallam,2020-08-31,208.0,x
Dallas,2020-08-31,71170.0,x
Dawson,2020-08-31,207.0,x
Deaf Smith,2020-08-31,801.0,x
Delta,2020-08-31,17.0,x
Denton,2020-08-31,9994.0,x
DeWitt,2020-08-31,844.0,x
Dickens,2020-08-31,27.0,x
Dimmit,2020-08-31,180.0,x
Donley,2020-08-31,55.0,x
Duval,2020-08-31,259.0,x
Eastland,2020-08-31,130.0,x
Ector,2020-08-31,2810.0,x
Edwards,2020-08-31,34.0,x
Ellis,2020-08-31,3758.0,x
El Paso,2020-08-31,20460.0,x
Erath,2020-08-31,667.0,x
Falls,2020-08-31,166.0,x
Fannin,2020-08-31,585.0,x
Fayette,2020-08-31,370.0,x
Fisher,2020-08-31,58.0,x
Floyd,2020-08-31,100.0,x
Foard,2020-08-31,3.0,x
Fort Bend,2020-08-31,14933.0,x
Franklin,2020-08-31,111.0,x
Freestone,2020-08-31,384.0,x
Frio,2020-08-31,633.0,x
Gaines,2020-08-31,247.0,x
Galveston,2020-08-31,10543.0,x
Garza,2020-08-31,102.0,x
Gillespie,2020-08-31,198.0,x
Glasscock,2020-08-31,6.0,x
Goliad,2020-08-31,121.0,x
Gonzales,2020-08-31,813.0,x
Gray,2020-08-31,242.0,x
Grayson,2020-08-31,1483.0,x
Gregg,2020-08-31,1880.0,x
Grimes,2020-08-31,983.0,x
Guadalupe,2020-08-31,1899.0,x
Hale,2020-08-31,1618.0,x
Hall,2020-08-31,16.0,x
Hamilton,2020-08-31,101.0,x
Hansford,2020-08-31,102.0,x
Hardeman,2020-08-31,22.0,x
Hardin,2020-08-31,1254.0,x
Harris,2020-08-31,105757.0,x
Harrison,2020-08-31,796.0,x
Hartley,2020-08-31,101.0,x
Haskell,2020-08-31,54.0,x
Hays,2020-08-31,5361.0,x
Hemphill,2020-08-31,55.0,x
Henderson,2020-08-31,815.0,x
Hidalgo,2020-08-31,27408.0,x
Hill,2020-08-31,369.0,x
Hockley,2020-08-31,262.0,x
Hood,2020-08-31,767.0,x
Hopkins,2020-08-31,244.0,x
Houston,2020-08-31,341.0,x
Howard,2020-08-31,280.0,x
Hudspeth,2020-08-31,38.0,x
Hunt,2020-08-31,1415.0,x
Hutchinson,2020-08-31,147.0,x
Irion,2020-08-31,10.0,x
Jack,2020-08-31,121.0,x
Jackson,2020-08-31,501.0,x
Jasper,2020-08-31,393.0,x
Jeff Davis,2020-08-31,8.0,x
Jefferson,2020-08-31,6615.0,x
Jim Hogg,2020-08-31,79.0,x
Jim Wells,2020-08-31,1044.0,x
Johnson,2020-08-31,2500.0,x
Jones,2020-08-31,598.0,x
Karnes,2020-08-31,740.0,x
Kaufman,2020-08-31,2757.0,x
Kendall,2020-08-31,197.0,x
Kenedy,2020-08-31,7.0,x
Kent,2020-08-31,7.0,x
Kerr,2020-08-31,435.0,x
Kimble,2020-08-31,16.0,x
King,2020-08-31,0.0,x
Kinney,2020-08-31,22.0,x
Kleberg,2020-08-31,642.0,x
Knox,2020-08-31,67.0,x
Lamar,2020-08-31,791.0,x
Lamb,2020-08-31,278.0,x
Lampasas,2020-08-31,154.0,x
La Salle,2020-08-31,365.0,x
Lavaca,2020-08-31,682.0,x
Lee,2020-08-31,196.0,x
Leon,2020-08-31,188.0,x
Liberty,2020-08-31,1826.0,x
Limestone,2020-08-31,455.0,x
Lipscomb,2020-08-31,25.0,x
Live Oak,2020-08-31,330.0,x
Llano,2020-08-31,101.0,x
Loving,2020-08-31,0.0,x
Lubbock,2020-08-31,7397.0,x
Lynn,2020-08-31,79.0,x
McCulloch,2020-08-31,109.0,x
McLennan,2020-08-31,6264.0,x
McMullen,2020-08-31,15.0,x
Madison,2020-08-31,692.0,x
Marion,2020-08-31,140.0,x
Martin,2020-08-31,71.0,x
Mason,2020-08-31,73.0,x
Matagorda,2020-08-31,913.0,x
Maverick,2020-08-31,3258.0,x
Medina,2020-08-31,1111.0,x
Menard,2020-08-31,20.0,x
Midland,2020-08-31,3239.0,x
Milam,2020-08-31,430.0,x
Mills,2020-08-31,35.0,x
Mitchell,2020-08-31,73.0,x
Montague,2020-08-31,122.0,x
Montgomery,2020-08-31,8580.0,x
Moore,2020-08-31,1118.0,x
Morris,2020-08-31,156.0,x
Motley,2020-08-31,6.0,x
Nacogdoches,2020-08-31,1338.0,x
Navarro,2020-08-31,1074.0,x
Newton,2020-08-31,162.0,x
Nolan,2020-08-31,150.0,x
Nueces,2020-08-31,15055.0,x
Ochiltree,2020-08-31,109.0,x
Oldham,2020-08-31,15.0,x
Orange,2020-08-31,1782.0,x
Palo Pinto,2020-08-31,423.0,x
Panola,2020-08-31,315.0,x
Parker,2020-08-31,1645.0,x
Parmer,2020-08-31,385.0,x
Pecos,2020-08-31,296.0,x
Polk,2020-08-31,778.0,x
Potter,2020-08-31,4034.0,x
Presidio,2020-08-31,50.0,x
Rains,2020-08-31,59.0,x
Randall,2020-08-31,2168.0,x
Reagan,2020-08-31,83.0,x
Real,2020-08-31,104.0,x
Red River,2020-08-31,145.0,x
Reeves,2020-08-31,169.0,x
Refugio,2020-08-31,266.0,x
Roberts,2020-08-31,8.0,x
Robertson,2020-08-31,248.0,x
Rockwall,2020-08-31,1316.0,x
Runnels,2020-08-31,191.0,x
Rusk,2020-08-31,705.0,x
Sabine,2020-08-31,72.0,x
San Augustine,2020-08-31,190.0,x
San Jacinto,2020-08-31,202.0,x
San Patricio,2020-08-31,1257.0,x
San Saba,2020-08-31,38.0,x
Schleicher,2020-08-31,38.0,x
Scurry,2020-08-31,546.0,x
Shackelford,2020-08-31,23.0,x
Shelby,2020-08-31,436.0,x
Sherman,2020-08-31,53.0,x
Smith,2020-08-31,3207.0,x
Somervell,2020-08-31,118.0,x
Starr,2020-08-31,2782.0,x
Stephens,2020-08-31,110.0,x
Sterling,2020-08-31,3.0,x
Stonewall,2020-08-31,10.0,x
Sutton,2020-08-31,76.0,x
Swisher,2020-08-31,93.0,x
Tarrant,2020-08-31,39216.0,x
Taylor,2020-08-31,1317.0,x
Terrell,2020-08-31,3.0,x
Terry,2020-08-31,199.0,x
Throckmorton,2020-08-31,4.0,x
Titus,2020-08-31,1356.0,x
Tom Green,2020-08-31,2037.0,x
Travis,2020-08-31,26434.0,x
Trinity,2020-08-31,178.0,x
Tyler,2020-08-31,175.0,x
Upshur,2020-08-31,327.0,x
Upton,2020-08-31,19.0,x
Uvalde,2020-08-31,700.0,x
Val Verde,2020-08-31,1912.0,x
Van Zandt,2020-08-31,516.0,x
Victoria,2020-08-31,3768.0,x
Walker,2020-08-31,3647.0,x
Waller,2020-08-31,668.0,x
Ward,2020-08-31,106.0,x
Washington,2020-08-31,565.0,x
Webb,2020-08-31,10814.0,x
Wharton,2020-08-31,1198.0,x
Wheeler,2020-08-31,42.0,x
Wichita,2020-08-31,1295.0,x
Wilbarger,2020-08-31,103.0,x
Willacy,2020-08-31,864.0,x
Williamson,2020-08-31,7893.0,x
Wilson,2020-08-31,539.0,x
Winkler,2020-08-31,93.0,x
Wise,2020-08-31,646.0,x
Wood,2020-08-31,398.0,x
Yoakum,2020-08-31,145.0,x
Young,2020-08-31,244.0,x
Zapata,2020-08-31,276.0,x
Zavala,2020-08-31,261.0,x
Total,2020-08-31,612969.0,x
Counties Reporting Cases,2020-08-31,251.0,x
Anderson,2020-09-01,2520.0,x
Andrews,2020-09-01,368.0,x
Angelina,2020-09-01,2013.0,x
Aransas,2020-09-01,212.0,x
Archer,2020-09-01,53.0,x
Armstrong,2020-09-01,11.0,x
Atascosa,2020-09-01,569.0,x
Austin,2020-09-01,418.0,x
Bailey,2020-09-01,202.0,x
Bandera,2020-09-01,109.0,x
Bastrop,2020-09-01,1596.0,x
Baylor,2020-09-01,15.0,x
Bee,2020-09-01,1614.0,x
Bell,2020-09-01,4858.0,x
Bexar,2020-09-01,37937.0,x
Blanco,2020-09-01,127.0,x
Borden,2020-09-01,0.0,x
Bosque,2020-09-01,222.0,x
Bowie,2020-09-01,969.0,x
Brazoria,2020-09-01,9419.0,x
Brazos,2020-09-01,4719.0,x
Brewster,2020-09-01,192.0,x
Briscoe,2020-09-01,12.0,x
Brooks,2020-09-01,218.0,x
Brown,2020-09-01,480.0,x
Burleson,2020-09-01,292.0,x
Burnet,2020-09-01,670.0,x
Caldwell,2020-09-01,1236.0,x
Calhoun,2020-09-01,607.0,x
Callahan,2020-09-01,70.0,x
Cameron,2020-09-01,21048.0,x
Camp,2020-09-01,296.0,x
Carson,2020-09-01,17.0,x
Cass,2020-09-01,260.0,x
Castro,2020-09-01,229.0,x
Chambers,2020-09-01,1149.0,x
Cherokee,2020-09-01,1424.0,x
Childress,2020-09-01,57.0,x
Clay,2020-09-01,67.0,x
Cochran,2020-09-01,37.0,x
Coke,2020-09-01,49.0,x
Coleman,2020-09-01,53.0,x
Collin,2020-09-01,11054.0,x
Collingsworth,2020-09-01,16.0,x
Colorado,2020-09-01,446.0,x
Comal,2020-09-01,2382.0,x
Comanche,2020-09-01,216.0,x
Concho,2020-09-01,56.0,x
Cooke,2020-09-01,325.0,x
Coryell,2020-09-01,1431.0,x
Cottle,2020-09-01,18.0,x
Crane,2020-09-01,71.0,x
Crockett,2020-09-01,162.0,x
Crosby,2020-09-01,81.0,x
Culberson,2020-09-01,29.0,x
Dallam,2020-09-01,209.0,x
Dallas,2020-09-01,71630.0,x
Dawson,2020-09-01,224.0,x
Deaf Smith,2020-09-01,806.0,x
Delta,2020-09-01,17.0,x
Denton,2020-09-01,10125.0,x
DeWitt,2020-09-01,850.0,x
Dickens,2020-09-01,34.0,x
Dimmit,2020-09-01,181.0,x
Donley,2020-09-01,55.0,x
Duval,2020-09-01,322.0,x
Eastland,2020-09-01,114.0,x
Ector,2020-09-01,2818.0,x
Edwards,2020-09-01,34.0,x
Ellis,2020-09-01,3801.0,x
El Paso,2020-09-01,20539.0,x
Erath,2020-09-01,693.0,x
Falls,2020-09-01,168.0,x
Fannin,2020-09-01,593.0,x
Fayette,2020-09-01,374.0,x
Fisher,2020-09-01,59.0,x
Floyd,2020-09-01,99.0,x
Foard,2020-09-01,3.0,x
Fort Bend,2020-09-01,14957.0,x
Franklin,2020-09-01,111.0,x
Freestone,2020-09-01,385.0,x
Frio,2020-09-01,638.0,x
Gaines,2020-09-01,251.0,x
Galveston,2020-09-01,10575.0,x
Garza,2020-09-01,102.0,x
Gillespie,2020-09-01,200.0,x
Glasscock,2020-09-01,6.0,x
Goliad,2020-09-01,121.0,x
Gonzales,2020-09-01,817.0,x
Gray,2020-09-01,243.0,x
Grayson,2020-09-01,1512.0,x
Gregg,2020-09-01,1901.0,x
Grimes,2020-09-01,986.0,x
Guadalupe,2020-09-01,1901.0,x
Hale,2020-09-01,1644.0,x
Hall,2020-09-01,16.0,x
Hamilton,2020-09-01,102.0,x
Hansford,2020-09-01,102.0,x
Hardeman,2020-09-01,22.0,x
Hardin,2020-09-01,1254.0,x
Harris,2020-09-01,106595.0,x
Harrison,2020-09-01,805.0,x
Hartley,2020-09-01,102.0,x
Haskell,2020-09-01,54.0,x
Hays,2020-09-01,5396.0,x
Hemphill,2020-09-01,58.0,x
Henderson,2020-09-01,825.0,x
Hidalgo,2020-09-01,27538.0,x
Hill,2020-09-01,369.0,x
Hockley,2020-09-01,269.0,x
Hood,2020-09-01,779.0,x
Hopkins,2020-09-01,246.0,x
Houston,2020-09-01,341.0,x
Howard,2020-09-01,281.0,x
Hudspeth,2020-09-01,39.0,x
Hunt,2020-09-01,1429.0,x
Hutchinson,2020-09-01,148.0,x
Irion,2020-09-01,10.0,x
Jack,2020-09-01,126.0,x
Jackson,2020-09-01,502.0,x
Jasper,2020-09-01,406.0,x
Jeff Davis,2020-09-01,8.0,x
Jefferson,2020-09-01,6642.0,x
Jim Hogg,2020-09-01,79.0,x
Jim Wells,2020-09-01,1044.0,x
Johnson,2020-09-01,2533.0,x
Jones,2020-09-01,598.0,x
Karnes,2020-09-01,746.0,x
Kaufman,2020-09-01,2817.0,x
Kendall,2020-09-01,197.0,x
Kenedy,2020-09-01,7.0,x
Kent,2020-09-01,7.0,x
Kerr,2020-09-01,438.0,x
Kimble,2020-09-01,16.0,x
King,2020-09-01,0.0,x
Kinney,2020-09-01,22.0,x
Kleberg,2020-09-01,642.0,x
Knox,2020-09-01,67.0,x
Lamar,2020-09-01,791.0,x
Lamb,2020-09-01,287.0,x
Lampasas,2020-09-01,154.0,x
La Salle,2020-09-01,365.0,x
Lavaca,2020-09-01,687.0,x
Lee,2020-09-01,196.0,x
Leon,2020-09-01,192.0,x
Liberty,2020-09-01,1829.0,x
Limestone,2020-09-01,459.0,x
Lipscomb,2020-09-01,25.0,x
Live Oak,2020-09-01,330.0,x
Llano,2020-09-01,101.0,x
Loving,2020-09-01,0.0,x
Lubbock,2020-09-01,7485.0,x
Lynn,2020-09-01,81.0,x
McCulloch,2020-09-01,109.0,x
McLennan,2020-09-01,6355.0,x
McMullen,2020-09-01,15.0,x
Madison,2020-09-01,690.0,x
Marion,2020-09-01,140.0,x
Martin,2020-09-01,73.0,x
Mason,2020-09-01,73.0,x
Matagorda,2020-09-01,913.0,x
Maverick,2020-09-01,3293.0,x
Medina,2020-09-01,1121.0,x
Menard,2020-09-01,20.0,x
Midland,2020-09-01,3272.0,x
Milam,2020-09-01,430.0,x
Mills,2020-09-01,35.0,x
Mitchell,2020-09-01,73.0,x
Montague,2020-09-01,129.0,x
Montgomery,2020-09-01,8736.0,x
Moore,2020-09-01,1122.0,x
Morris,2020-09-01,158.0,x
Motley,2020-09-01,6.0,x
Nacogdoches,2020-09-01,1354.0,x
Navarro,2020-09-01,1095.0,x
Newton,2020-09-01,163.0,x
Nolan,2020-09-01,153.0,x
Nueces,2020-09-01,15087.0,x
Ochiltree,2020-09-01,110.0,x
Oldham,2020-09-01,15.0,x
Orange,2020-09-01,1782.0,x
Palo Pinto,2020-09-01,430.0,x
Panola,2020-09-01,318.0,x
Parker,2020-09-01,1666.0,x
Parmer,2020-09-01,386.0,x
Pecos,2020-09-01,299.0,x
Polk,2020-09-01,778.0,x
Potter,2020-09-01,4055.0,x
Presidio,2020-09-01,52.0,x
Rains,2020-09-01,60.0,x
Randall,2020-09-01,2187.0,x
Reagan,2020-09-01,84.0,x
Real,2020-09-01,105.0,x
Red River,2020-09-01,145.0,x
Reeves,2020-09-01,173.0,x
Refugio,2020-09-01,268.0,x
Roberts,2020-09-01,8.0,x
Robertson,2020-09-01,251.0,x
Rockwall,2020-09-01,1360.0,x
Runnels,2020-09-01,200.0,x
Rusk,2020-09-01,713.0,x
Sabine,2020-09-01,73.0,x
San Augustine,2020-09-01,192.0,x
San Jacinto,2020-09-01,202.0,x
San Patricio,2020-09-01,1286.0,x
San Saba,2020-09-01,38.0,x
Schleicher,2020-09-01,38.0,x
Scurry,2020-09-01,546.0,x
Shackelford,2020-09-01,24.0,x
Shelby,2020-09-01,438.0,x
Sherman,2020-09-01,53.0,x
Smith,2020-09-01,3315.0,x
Somervell,2020-09-01,119.0,x
Starr,2020-09-01,2782.0,x
Stephens,2020-09-01,113.0,x
Sterling,2020-09-01,3.0,x
Stonewall,2020-09-01,10.0,x
Sutton,2020-09-01,76.0,x
Swisher,2020-09-01,94.0,x
Tarrant,2020-09-01,39334.0,x
Taylor,2020-09-01,1317.0,x
Terrell,2020-09-01,3.0,x
Terry,2020-09-01,203.0,x
Throckmorton,2020-09-01,5.0,x
Titus,2020-09-01,1360.0,x
Tom Green,2020-09-01,2041.0,x
Travis,2020-09-01,26516.0,x
Trinity,2020-09-01,178.0,x
Tyler,2020-09-01,185.0,x
Upshur,2020-09-01,328.0,x
Upton,2020-09-01,19.0,x
Uvalde,2020-09-01,704.0,x
Val Verde,2020-09-01,1957.0,x
Van Zandt,2020-09-01,520.0,x
Victoria,2020-09-01,3796.0,x
Walker,2020-09-01,3651.0,x
Waller,2020-09-01,674.0,x
Ward,2020-09-01,109.0,x
Washington,2020-09-01,565.0,x
Webb,2020-09-01,10845.0,x
Wharton,2020-09-01,1198.0,x
Wheeler,2020-09-01,42.0,x
Wichita,2020-09-01,1324.0,x
Wilbarger,2020-09-01,103.0,x
Willacy,2020-09-01,866.0,x
Williamson,2020-09-01,7949.0,x
Wilson,2020-09-01,540.0,x
Winkler,2020-09-01,95.0,x
Wise,2020-09-01,661.0,x
Wood,2020-09-01,407.0,x
Yoakum,2020-09-01,149.0,x
Young,2020-09-01,227.0,x
Zapata,2020-09-01,281.0,x
Zavala,2020-09-01,261.0,x
Total,2020-09-01,617333.0,x
Counties Reporting Cases,2020-09-01,251.0,x
Anderson,2020-09-02,2527.0,x
Andrews,2020-09-02,374.0,x
Angelina,2020-09-02,2013.0,x
Aransas,2020-09-02,217.0,x
Archer,2020-09-02,53.0,x
Armstrong,2020-09-02,11.0,x
Atascosa,2020-09-02,572.0,x
Austin,2020-09-02,419.0,x
Bailey,2020-09-02,202.0,x
Bandera,2020-09-02,109.0,x
Bastrop,2020-09-02,1608.0,x
Baylor,2020-09-02,15.0,x
Bee,2020-09-02,1621.0,x
Bell,2020-09-02,4896.0,x
